276.05,-11.05,NaN
276.1,-11.05,NaN
276.15,-11.05,NaN
276.2,-11.05,NaN
276.25,-11.05,NaN
276.3,-11.05,NaN
276.35,-11.05,NaN
276.4,-11.05,NaN
276.45,-11.05,NaN
276.5,-11.05,NaN
276.55,-11.05,NaN
276.6,-11.05,NaN
276.65,-11.05,NaN
276.7,-11.05,NaN
276.75,-11.05,NaN
276.8,-11.05,NaN
276.85,-11.05,NaN
276.9,-11.05,NaN
276.95,-11.05,NaN
277,-11.05,NaN
277.05,-11.05,NaN
277.1,-11.05,NaN
277.15,-11.05,NaN
277.2,-11.05,NaN
277.25,-11.05,NaN
277.3,-11.05,NaN
277.35,-11.05,NaN
277.4,-11.05,NaN
277.45,-11.05,NaN
277.5,-11.05,NaN
277.55,-11.05,NaN
277.6,-11.05,NaN
277.65,-11.05,NaN
277.7,-11.05,NaN
277.75,-11.05,NaN
277.8,-11.05,NaN
277.85,-11.05,NaN
277.9,-11.05,NaN
277.95,-11.05,NaN
278,-11.05,NaN
278.05,-11.05,NaN
278.1,-11.05,NaN
278.15,-11.05,NaN
278.2,-11.05,NaN
278.25,-11.05,NaN
278.3,-11.05,NaN
278.35,-11.05,NaN
278.4,-11.05,NaN
278.45,-11.05,NaN
278.5,-11.05,NaN
278.55,-11.05,NaN
278.6,-11.05,NaN
278.65,-11.05,NaN
278.7,-11.05,NaN
278.75,-11.05,NaN
278.8,-11.05,NaN
278.85,-11.05,NaN
278.9,-11.05,NaN
278.95,-11.05,NaN
279,-11.05,NaN
279.05,-11.05,NaN
279.1,-11.05,NaN
279.15,-11.05,NaN
279.2,-11.05,NaN
279.25,-11.05,NaN
279.3,-11.05,NaN
279.35,-11.05,NaN
279.4,-11.05,NaN
279.45,-11.05,NaN
279.5,-11.05,NaN
279.55,-11.05,NaN
279.6,-11.05,NaN
279.65,-11.05,NaN
279.7,-11.05,NaN
279.75,-11.05,NaN
279.8,-11.05,NaN
279.85,-11.05,NaN
279.9,-11.05,NaN
279.95,-11.05,NaN
280,-11.05,NaN
280.05,-11.05,NaN
280.1,-11.05,NaN
280.15,-11.05,NaN
280.2,-11.05,NaN
280.25,-11.05,NaN
280.3,-11.05,-7.49354124069
280.35,-11.05,-7.82531499863
280.4,-11.05,-8.18212604523
280.45,-11.05,-8.56732273102
280.5,-11.05,-8.98434066772
280.55,-11.05,-9.43670940399
280.6,-11.05,-9.92803859711
280.65,-11.05,-10.4620046616
280.7,-11.05,-11.0423192978
280.75,-11.05,-11.6726913452
280.8,-11.05,-12.3567743301
280.85,-11.05,-13.0981082916
280.9,-11.05,-13.9000492096
280.95,-11.05,-14.7657003403
281,-11.05,-15.6978340149
281.05,-11.05,-16.6988220215
281.1,-11.05,-17.7705593109
281.15,-11.05,-18.9144115448
281.2,-11.05,-20.1311511993
281.25,-11.05,-21.4209251404
281.3,-11.05,-22.7832221985
281.35,-11.05,-24.2168674469
281.4,-11.05,-25.7200126648
281.45,-11.05,-27.2901630402
281.5,-11.05,-28.9241943359
281.55,-11.05,-30.6184005737
281.6,-11.05,-32.3685340881
281.65,-11.05,-34.1698570251
281.7,-11.05,-36.0171966553
281.75,-11.05,-37.9050140381
281.8,-11.05,-39.8274459839
281.85,-11.05,-41.7783584595
281.9,-11.05,-43.7514228821
281.95,-11.05,-45.7401428223
282,-11.05,-47.7379074097
282.05,-11.05,-49.7380599976
282.1,-11.05,-51.7339096069
282.15,-11.05,-53.7188186646
282.2,-11.05,-55.686214447
282.25,-11.05,-57.6296806335
282.3,-11.05,-59.5429801941
282.35,-11.05,-61.4201316833
282.4,-11.05,-63.2554740906
282.45,-11.05,-65.0437240601
282.5,-11.05,-66.7800216675
282.55,-11.05,-68.4600448608
282.6,-11.05,-70.0799789429
282.65,-11.05,-71.6366653442
282.7,-11.05,-73.1275405884
282.75,-11.05,-74.5507507324
282.8,-11.05,-75.9050979614
282.85,-11.05,-77.1900634766
282.9,-11.05,-78.4057922363
282.95,-11.05,-79.553024292
283,-11.05,-80.6330795288
283.05,-11.05,-81.6477813721
283.1,-11.05,-82.5993347168
283.15,-11.05,-83.4902954102
283.2,-11.05,-84.3234481812
283.25,-11.05,-85.1017150879
283.3,-11.05,-85.8280487061
283.35,-11.05,-86.5053787231
283.4,-11.05,-87.136505127
283.45,-11.05,-87.7240371704
283.5,-11.05,-88.2703552246
283.55,-11.05,-88.7775650024
283.6,-11.05,-89.2474975586
283.65,-11.05,-89.6816864014
283.7,-11.05,-90.0813827515
283.75,-11.05,-90.4476089478
283.8,-11.05,-90.7811660767
283.85,-11.05,-91.0827026367
283.9,-11.05,-91.3527374268
283.95,-11.05,-91.5917663574
284,-11.05,-91.8002700806
284.05,-11.05,-91.978767395
284.1,-11.05,-92.1278991699
284.15,-11.05,-92.2484283447
284.2,-11.05,-92.3412704468
284.25,-11.05,-92.4075469971
284.3,-11.05,-92.4485626221
284.35,-11.05,-92.4658279419
284.4,-11.05,-92.4610519409
284.45,-11.05,-92.4361114502
284.5,-11.05,-92.3930664062
284.55,-11.05,-92.3341217041
284.6,-11.05,-92.2615966797
284.65,-11.05,-92.1779174805
284.7,-11.05,-92.0855941772
284.75,-11.05,-91.9871902466
284.8,-11.05,-91.8852996826
284.85,-11.05,-91.7825317383
284.9,-11.05,-91.6815185547
284.95,-11.05,-91.584854126
285,-11.05,-91.4951248169
285.05,-11.05,-91.4148864746
285.1,-11.05,-91.3466339111
285.15,-11.05,-91.2928237915
285.2,-11.05,-91.2558441162
285.25,-11.05,-91.2380142212
285.3,-11.05,-91.2415924072
285.35,-11.05,-91.2687301636
285.4,-11.05,-91.3215103149
285.45,-11.05,-91.4019241333
285.5,-11.05,-91.5118865967
285.55,-11.05,-91.6532287598
285.6,-11.05,-91.8277206421
285.65,-11.05,-92.0370941162
285.7,-11.05,-92.2830581665
285.75,-11.05,-92.5673370361
285.8,-11.05,-92.891708374
285.85,-11.05,-93.2580490112
285.9,-11.05,-93.6683502197
285.95,-11.05,-94.1248245239
286,-11.05,-94.6298904419
286.05,-11.05,-95.1862640381
286.1,-11.05,-95.7969360352
286.15,-11.05,-96.4652786255
286.2,-11.05,-97.194984436
286.25,-11.05,-97.9901046753
286.3,-11.05,-98.8550338745
286.35,-11.05,-99.7944641113
286.4,-11.05,-100.813346863
286.45,-11.05,-101.916809082
286.5,-11.05,-103.110084534
286.55,-11.05,-104.398391724
286.6,-11.05,-105.786842346
286.65,-11.05,-107.280319214
286.7,-11.05,-108.883323669
286.75,-11.05,-110.599876404
286.8,-11.05,-112.433380127
286.85,-11.05,-114.386520386
286.9,-11.05,-116.461135864
286.95,-11.05,-118.658203125
287,-11.05,-120.977722168
287.05,-11.05,-123.41872406
287.1,-11.05,-125.979316711
287.15,-11.05,-128.656692505
287.2,-11.05,-131.447265625
287.25,-11.05,-134.346786499
287.3,-11.05,-137.350631714
287.35,-11.05,-140.453933716
287.4,-11.05,-143.651977539
287.45,-11.05,-146.940475464
287.5,-11.05,-150.315994263
287.55,-11.05,-153.776306152
287.6,-11.05,-157.320892334
287.65,-11.05,-160.951263428
287.7,-11.05,-164.671401978
287.75,-11.05,-168.488113403
287.8,-11.05,-172.411361694
287.85,-11.05,-176.454437256
287.9,-11.05,-180.634078979
287.95,-11.05,-184.970550537
288,-11.05,-189.487518311
288.05,-11.05,-194.211776733
288.1,-11.05,-199.172943115
288.15,-11.05,-204.402954102
288.2,-11.05,-209.935501099
288.25,-11.05,-215.805328369
288.3,-11.05,-222.047546387
288.35,-11.05,-228.696777344
288.4,-11.05,-235.786453247
288.45,-11.05,-243.347961426
288.5,-11.05,-251.409988403
288.55,-11.05,-259.99786377
288.6,-11.05,-269.13293457
288.65,-11.05,-278.832305908
288.7,-11.05,-289.108276367
288.75,-11.05,-299.968353271
288.8,-11.05,-311.415130615
288.85,-11.05,-323.446289062
288.9,-11.05,-336.054840088
288.95,-11.05,-349.229278564
289,-11.05,-362.953979492
289.05,-11.05,-377.209472656
289.1,-11.05,-391.972869873
289.15,-11.05,-407.218231201
289.2,-11.05,-422.916900635
289.25,-11.05,-439.037841797
289.3,-11.05,-455.54800415
289.35,-11.05,-472.412353516
289.4,-11.05,-489.594177246
289.45,-11.05,-507.055206299
289.5,-11.05,-524.755493164
289.55,-11.05,-542.653564453
289.6,-11.05,-560.706298828
289.65,-11.05,-578.868774414
289.7,-11.05,-597.094360352
289.75,-11.05,-615.334472656
289.8,-11.05,-633.538696289
289.85,-11.05,NaN
289.9,-11.05,NaN
289.95,-11.05,NaN
290,-11.05,NaN
290.05,-11.05,NaN
290.1,-11.05,NaN
290.15,-11.05,NaN
290.2,-11.05,NaN
290.25,-11.05,NaN
290.3,-11.05,NaN
290.35,-11.05,NaN
290.4,-11.05,NaN
290.45,-11.05,NaN
290.5,-11.05,NaN
290.55,-11.05,NaN
290.6,-11.05,NaN
290.65,-11.05,NaN
290.7,-11.05,NaN
290.75,-11.05,NaN
290.8,-11.05,NaN
290.85,-11.05,NaN
290.9,-11.05,NaN
290.95,-11.05,NaN
291,-11.05,NaN
291.05,-11.05,NaN
291.1,-11.05,NaN
291.15,-11.05,NaN
291.2,-11.05,NaN
291.25,-11.05,NaN
291.3,-11.05,NaN
291.35,-11.05,NaN
291.4,-11.05,NaN
291.45,-11.05,NaN
291.5,-11.05,NaN
291.55,-11.05,NaN
291.6,-11.05,NaN
291.65,-11.05,NaN
291.7,-11.05,NaN
291.75,-11.05,NaN
291.8,-11.05,NaN
291.85,-11.05,NaN
291.9,-11.05,NaN
291.95,-11.05,NaN
292,-11.05,NaN
292.05,-11.05,NaN
292.1,-11.05,NaN
292.15,-11.05,NaN
292.2,-11.05,NaN
292.25,-11.05,NaN
292.3,-11.05,NaN
292.35,-11.05,NaN
292.4,-11.05,NaN
292.45,-11.05,NaN
292.5,-11.05,NaN
292.55,-11.05,NaN
292.6,-11.05,NaN
292.65,-11.05,NaN
292.7,-11.05,NaN
292.75,-11.05,NaN
292.8,-11.05,NaN
292.85,-11.05,NaN
292.9,-11.05,NaN
292.95,-11.05,NaN
293,-11.05,NaN
293.05,-11.05,NaN
293.1,-11.05,NaN
293.15,-11.05,NaN
293.2,-11.05,NaN
293.25,-11.05,NaN
293.3,-11.05,NaN
293.35,-11.05,NaN
293.4,-11.05,NaN
293.45,-11.05,NaN
293.5,-11.05,NaN
293.55,-11.05,NaN
293.6,-11.05,NaN
293.65,-11.05,NaN
293.7,-11.05,NaN
293.75,-11.05,NaN
293.8,-11.05,NaN
293.85,-11.05,NaN
293.9,-11.05,NaN
293.95,-11.05,NaN
294,-11.05,NaN
294.05,-11.05,NaN
294.1,-11.05,NaN
294.15,-11.05,NaN
294.2,-11.05,NaN
294.25,-11.05,NaN
294.3,-11.05,NaN
294.35,-11.05,NaN
294.4,-11.05,NaN
294.45,-11.05,NaN
294.5,-11.05,NaN
294.55,-11.05,NaN
294.6,-11.05,NaN
294.65,-11.05,NaN
294.7,-11.05,NaN
294.75,-11.05,NaN
294.8,-11.05,NaN
294.85,-11.05,NaN
294.9,-11.05,NaN
294.95,-11.05,NaN
295,-11.05,NaN
295.05,-11.05,NaN
295.1,-11.05,NaN
295.15,-11.05,NaN
295.2,-11.05,NaN
295.25,-11.05,NaN
295.3,-11.05,NaN
295.35,-11.05,NaN
295.4,-11.05,NaN
295.45,-11.05,NaN
295.5,-11.05,NaN
295.55,-11.05,NaN
295.6,-11.05,NaN
295.65,-11.05,NaN
295.7,-11.05,NaN
295.75,-11.05,NaN
295.8,-11.05,NaN
295.85,-11.05,NaN
295.9,-11.05,NaN
295.95,-11.05,NaN
296,-11.05,NaN
296.05,-11.05,NaN
296.1,-11.05,NaN
296.15,-11.05,NaN
296.2,-11.05,NaN
296.25,-11.05,NaN
296.3,-11.05,NaN
296.35,-11.05,NaN
296.4,-11.05,NaN
296.45,-11.05,NaN
296.5,-11.05,NaN
296.55,-11.05,NaN
296.6,-11.05,NaN
296.65,-11.05,NaN
296.7,-11.05,NaN
296.75,-11.05,NaN
296.8,-11.05,NaN
296.85,-11.05,NaN
296.9,-11.05,NaN
296.95,-11.05,NaN
297,-11.05,NaN
297.05,-11.05,NaN
297.1,-11.05,NaN
297.15,-11.05,NaN
297.2,-11.05,NaN
297.25,-11.05,NaN
297.3,-11.05,NaN
297.35,-11.05,NaN
297.4,-11.05,NaN
297.45,-11.05,NaN
297.5,-11.05,NaN
297.55,-11.05,NaN
297.6,-11.05,NaN
297.65,-11.05,NaN
297.7,-11.05,NaN
297.75,-11.05,NaN
297.8,-11.05,NaN
297.85,-11.05,NaN
297.9,-11.05,NaN
297.95,-11.05,NaN
298,-11.05,NaN
298.05,-11.05,NaN
298.1,-11.05,NaN
298.15,-11.05,NaN
298.2,-11.05,NaN
298.25,-11.05,NaN
298.3,-11.05,NaN
298.35,-11.05,NaN
298.4,-11.05,NaN
298.45,-11.05,NaN
298.5,-11.05,NaN
298.55,-11.05,NaN
298.6,-11.05,NaN
298.65,-11.05,NaN
298.7,-11.05,NaN
298.75,-11.05,NaN
298.8,-11.05,NaN
298.85,-11.05,NaN
298.9,-11.05,NaN
298.95,-11.05,NaN
299,-11.05,NaN
299.05,-11.05,NaN
299.1,-11.05,NaN
299.15,-11.05,NaN
299.2,-11.05,NaN
299.25,-11.05,NaN
299.3,-11.05,NaN
299.35,-11.05,NaN
299.4,-11.05,NaN
299.45,-11.05,NaN
299.5,-11.05,NaN
299.55,-11.05,NaN
299.6,-11.05,NaN
299.65,-11.05,NaN
299.7,-11.05,NaN
299.75,-11.05,NaN
299.8,-11.05,NaN
299.85,-11.05,NaN
299.9,-11.05,NaN
299.95,-11.05,NaN
300,-11.05,NaN
300.05,-11.05,NaN
300.1,-11.05,NaN
300.15,-11.05,NaN
300.2,-11.05,NaN
300.25,-11.05,NaN
300.3,-11.05,NaN
300.35,-11.05,NaN
300.4,-11.05,NaN
300.45,-11.05,NaN
300.5,-11.05,NaN
300.55,-11.05,NaN
300.6,-11.05,NaN
300.65,-11.05,NaN
300.7,-11.05,NaN
300.75,-11.05,NaN
300.8,-11.05,NaN
300.85,-11.05,NaN
300.9,-11.05,NaN
300.95,-11.05,NaN
301,-11.05,NaN
301.05,-11.05,NaN
301.1,-11.05,NaN
301.15,-11.05,NaN
301.2,-11.05,NaN
301.25,-11.05,NaN
301.3,-11.05,NaN
301.35,-11.05,NaN
301.4,-11.05,NaN
301.45,-11.05,NaN
301.5,-11.05,NaN
301.55,-11.05,NaN
301.6,-11.05,NaN
301.65,-11.05,NaN
301.7,-11.05,NaN
301.75,-11.05,NaN
301.8,-11.05,NaN
301.85,-11.05,NaN
301.9,-11.05,NaN
301.95,-11.05,NaN
302,-11.05,NaN
302.05,-11.05,NaN
302.1,-11.05,NaN
302.15,-11.05,NaN
302.2,-11.05,NaN
302.25,-11.05,NaN
302.3,-11.05,NaN
302.35,-11.05,NaN
302.4,-11.05,NaN
302.45,-11.05,NaN
302.5,-11.05,NaN
302.55,-11.05,NaN
302.6,-11.05,NaN
302.65,-11.05,NaN
302.7,-11.05,NaN
302.75,-11.05,NaN
302.8,-11.05,NaN
302.85,-11.05,NaN
302.9,-11.05,NaN
302.95,-11.05,NaN
303,-11.05,NaN
274,-11.1,NaN
274.05,-11.1,NaN
274.1,-11.1,NaN
274.15,-11.1,NaN
274.2,-11.1,NaN
274.25,-11.1,NaN
274.3,-11.1,NaN
274.35,-11.1,NaN
274.4,-11.1,NaN
274.45,-11.1,NaN
274.5,-11.1,NaN
274.55,-11.1,NaN
274.6,-11.1,NaN
274.65,-11.1,NaN
274.7,-11.1,NaN
274.75,-11.1,NaN
274.8,-11.1,NaN
274.85,-11.1,NaN
274.9,-11.1,NaN
274.95,-11.1,NaN
275,-11.1,NaN
275.05,-11.1,NaN
275.1,-11.1,NaN
275.15,-11.1,NaN
275.2,-11.1,NaN
275.25,-11.1,NaN
275.3,-11.1,NaN
275.35,-11.1,NaN
275.4,-11.1,NaN
275.45,-11.1,NaN
275.5,-11.1,NaN
275.55,-11.1,NaN
275.6,-11.1,NaN
275.65,-11.1,NaN
275.7,-11.1,NaN
275.75,-11.1,NaN
275.8,-11.1,NaN
275.85,-11.1,NaN
275.9,-11.1,NaN
275.95,-11.1,NaN
276,-11.1,NaN
276.05,-11.1,NaN
276.1,-11.1,NaN
276.15,-11.1,NaN
276.2,-11.1,NaN
276.25,-11.1,NaN
276.3,-11.1,NaN
276.35,-11.1,NaN
276.4,-11.1,NaN
276.45,-11.1,NaN
276.5,-11.1,NaN
276.55,-11.1,NaN
276.6,-11.1,NaN
276.65,-11.1,NaN
276.7,-11.1,NaN
276.75,-11.1,NaN
276.8,-11.1,NaN
276.85,-11.1,NaN
276.9,-11.1,NaN
276.95,-11.1,NaN
277,-11.1,NaN
277.05,-11.1,NaN
277.1,-11.1,NaN
277.15,-11.1,NaN
277.2,-11.1,NaN
277.25,-11.1,NaN
277.3,-11.1,NaN
277.35,-11.1,NaN
277.4,-11.1,NaN
277.45,-11.1,NaN
277.5,-11.1,NaN
277.55,-11.1,NaN
277.6,-11.1,NaN
