-76.8749,-10.0742,-66.7248
-76.6654,-9.98631,-62.6702
-74.3313,-9.98559,-34.3368
-77.3935,-10.2906,-25.7631
-77.242,-10.2275,-38.9885
-77.0993,-10.1679,-59.9672
-63.6718,-10.2314,-34.2102
-77.649,-10.3967,-17.9257
-75.2031,-10.3571,-39.3745
-72.9132,-10.3701,-34.9977
-66.2356,-10.4088,-36.7961
-78.0325,-10.5552,-15.9665
-75.6929,-10.564,-59.0662
-78.5637,-10.7734,-30.333
-78.3266,-10.6761,-18.6682
-76.1282,-10.7468,-67.6256
-62.5076,-10.6923,-35.6951
-76.6676,-10.9719,-42.6401
-76.4285,-10.8722,-66.2743
-74.416,-11.014,-36.9806
-71.8373,-10.9011,-34.8429
-69.8228,-11.0179,-34.8761
-77.1891,-11.1879,-19.0956
-76.9311,-11.0813,-26.516
-77.6511,-11.378,-14.3966
-77.4386,-11.2906,-12.9665
-74.9633,-11.2454,-44.0699
-60.6746,-11.3688,-35.7419
-77.985,-11.5145,-21.2399
-75.5135,-11.4765,-58.9504
-76.1616,-11.7464,-66.7248
-75.8902,-11.6337,-67.6256
-73.7239,-11.7124,-37.6596
-66.9122,-11.7236,-35.3212
-76.4453,-11.8638,-41.2914
-76.2848,-11.7975,-60.5377
-76.9874,-12.0869,-14.7196
-76.6703,-11.9566,-22.7938
-74.6546,-12.1055,-50.8044
-60.0527,-12.0747,-36.5109
-77.428,-12.2668,-23.9205
-77.2517,-12.195,-17.724
-72.4986,-12.1841,-36.8782
-70.2598,-12.2124,-37.0436
-77.5263,-12.3068,-31.1631
-75.4555,-12.4397,-70.3286
-75.1529,-12.3139,-64.0217
-63.913,-12.3602,-36.4321
-62.867,-12.4117,-35.8355
-61.9667,-12.4527,-35.3212
-75.964,-12.6499,-40.6302
-75.6674,-12.5275,-63.346
-73.385,-12.5619,-40.1952
-76.2728,-12.7769,-18.495
-71.4985,-12.7513,-41.3125
-66.919,-12.7333,-34.443
-61.5491,-12.794,-35.9159
-76.4854,-12.8638,-16.5974
-74.2903,-12.9431,-57.2642
-69.71,-12.973,-35.7329
-64.066,-12.9733,-34.2044
-77.1049,-13.1158,-21.0621
-76.922,-13.0417,-19.4139
-74.7152,-13.1203,-70.3286
-72.2078,-13.056,-54.1106
-61.1858,-13.0892,-36.4321
-75.1615,-13.3053,-63.7122
-75.0038,-13.2401,-71.2297
-72.8452,-13.3273,-59.0662
-60.4993,-13.2974,-37.3647
-75.4293,-13.4156,-41.4148
-70.8799,-13.4831,-46.4521
-64.1981,-13.502,-32.2841
-62.8913,-13.4308,-35.3212
-76.1816,-13.7233,-25.0011
-75.8391,-13.5837,-23.3571
-73.4836,-13.5966,-68.0761
-66.6573,-13.6219,-34.1408
-65.3355,-13.5604,-33.1436
-76.4351,-13.8261,-27.656
-74.0926,-13.8512,-71.6802
-69.5026,-13.8846,-37.808
-63.9319,-13.9186,-33.9098
-74.6261,-14.0723,-45.1007
-74.3364,-13.9524,-63.1207
-71.9035,-13.9229,-67.4002
-66.3144,-14.0075,-34.5504
-61.8118,-13.9275,-36.856
-74.8856,-14.1791,-30.2341
-72.6074,-14.2216,-63.6096
-70.147,-14.1659,-53.4065
-66.8035,-14.2289,-36.6078
-60.1096,-14.1267,-37.0401
-75.5268,-14.4413,-25.1844
-75.1771,-14.2987,-22.8219
-72.9874,-14.3816,-63.498
-70.7265,-14.4166,-70.3286
-70.4357,-14.2911,-62.5292
-68.1946,-14.3114,-41.5213
-66.0178,-14.3394,-34.9034
-64.8617,-14.3498,-33.9098
-63.6999,-14.2798,-35.3212
-60.48,-14.3063,-37.0401
-75.75,-14.5319,-28.9638
-73.4284,-14.566,-65.6499
-71.0313,-14.5478,-70.7792
-68.8587,-14.6051,-51.7171
-67.5162,-14.549,-40.0253
-62.9863,-14.4842,-36.3378
-74.0099,-14.8073,-56.0494
-73.7379,-14.6947,-63.7724
-71.5903,-14.7867,-69.8782
-68.0391,-14.7821,-40.5244
-66.93,-14.7524,-38.7351
-65.7099,-14.7389,-35.127
